event_id,user_id,timestamp,city,latitude,longitude,typing_speed_wpm,click_through_rate,login_hour,is_anomaly,anomaly_type,implied_speed_kmh,prev_timestamp,prev_latitude,prev_longitude,hours_since_last_login,distance_from_last_login,velocity_kmh,predict,predicted_binary,anomaly_score
U015_N0000,U015,2024-01-01 08:09:13.222110,New York,40.73226835744745,-74.02807747022139,55.23150414045183,0.4677983428831277,8,0,none,,,,,,,0.0,-1,1,-0.5777215208537259
U015_N0001,U015,2024-01-02 06:20:08.695448,New York,40.71832761971391,-73.98652407111507,55.941314292391816,0.4673275757576985,6,0,none,,2024-01-01 08:09:13.222110,40.73226835744745,-74.02807747022139,22.182075927222222,3.829423110582986,0.17263592114403742,1,0,-0.48735312213386356
U015_N0002,U015,2024-01-03 07:28:34.000838,New York,40.712806808093205,-74.03979190639136,54.351089122153496,0.4585514111233752,7,0,none,,2024-01-02 06:20:08.695448,40.71832761971391,-73.98652407111507,25.14036260833333,4.531242504314562,0.18023775451880641,1,0,-0.4490253973124253
U015_N0003,U015,2024-01-04 08:33:55.251826,New York,40.7465294559201,-73.99971536196044,53.59105687315567,0.4825689485294508,8,0,none,,2024-01-03 07:28:34.000838,40.712806808093205,-74.03979190639136,25.089236385555555,5.04627246245717,0.2011329633516636,1,0,-0.4344206087704502
U015_N0004,U015,2024-01-05 08:52:21.991278,New York,40.74801547329103,-74.04050032624791,61.07685647584114,0.508070471636967,8,0,none,,2024-01-04 08:33:55.251826,40.7465294559201,-73.99971536196044,24.307427625555555,3.4397306706914823,0.14150944820977807,1,0,-0.43100713996911927
U015_N0005,U015,2024-01-06 07:14:36.350205,New York,40.67120117130682,-73.97505355700714,46.19806512171216,0.5630741486265437,7,0,none,,2024-01-05 08:52:21.991278,40.74801547329103,-74.04050032624791,22.370655257499998,10.167872336989658,0.45451830623426964,-1,1,-0.5770929724325121
U015_N0006,U015,2024-01-07 07:09:38.477374,New York,40.6627470562513,-74.01963741047301,54.07757472953561,0.4300408197248318,7,0,none,,2024-01-06 07:14:36.350205,40.67120117130682,-73.97505355700714,23.917257546944445,3.8760356527708444,0.1620602046519346,1,0,-0.42794897724274655
U015_N0007,U015,2024-01-08 07:15:25.551455,New York,40.71053536682378,-73.99200282899106,59.7193814920145,0.437507846684019,7,0,none,,2024-01-07 07:09:38.477374,40.6627470562513,-74.01963741047301,24.096409466944444,5.802235518973675,0.24079253495975017,1,0,-0.40794476449521994
U015_N0008,U015,2024-01-09 08:24:29.692843,New York,40.69723070985731,-74.03453362341101,56.40736591413982,0.366009480922179,8,0,none,,2024-01-08 07:15:25.551455,40.71053536682378,-73.99200282899106,25.151150385555557,3.878411089662427,0.15420412308018402,1,0,-0.3846624845445827
U015_N0009,U015,2024-01-10 08:50:47.219630,New York,40.66559263501282,-74.04578186236127,57.20494272358382,0.4480651878693049,8,0,none,,2024-01-09 08:24:29.692843,40.69723070985731,-74.03453362341101,24.438201885277778,3.6436146474402697,0.14909503835612717,1,0,-0.4152721010150638
U015_N0010,U015,2024-01-11 06:32:18.348666,New York,40.6931657844177,-73.98769428745398,63.27084573255194,0.450311973205034,6,0,none,,2024-01-10 08:50:47.219630,40.66559263501282,-74.04578186236127,21.691980287777778,5.778757400567531,0.2664006385725668,1,0,-0.47128811336529797
U015_N0011,U015,2024-01-12 07:01:34.590220,New York,40.66219818148096,-73.97973025946641,53.06336505630251,0.5076634916311128,7,0,none,,2024-01-11 06:32:18.348666,40.6931657844177,-73.98769428745398,24.487844876111108,3.5083222677549237,0.14326790640434983,1,0,-0.4783906266191084
U015_N0012,U015,2024-01-13 08:29:48.807986,New York,40.66021841428572,-73.99613273638796,63.339838157707625,0.4710920758947246,8,0,none,,2024-01-12 07:01:34.590220,40.66219818148096,-73.97973025946641,25.47061604611111,1.4009491831008947,0.05500256376071412,1,0,-0.4322869146998152
U015_N0013,U015,2024-01-14 08:29:08.897214,New York,40.736727917751566,-73.96733344461131,46.542284652140296,0.4619276148910414,8,0,none,,2024-01-13 08:29:48.807986,40.66021841428572,-73.99613273638796,23.988913674444444,8.847118382118811,0.36880029259281166,1,0,-0.49376529759351795
U015_N0014,U015,2024-01-15 06:19:44.285327,New York,40.72925140127612,-74.03564716611005,61.6991619896622,0.4750121790074033,6,0,none,,2024-01-14 08:29:08.897214,40.736727917751566,-73.96733344461131,21.84316336472222,5.815767332464014,0.2662511484878039,1,0,-0.4790137770114412
U015_N0015,U015,2024-01-16 08:07:45.496909,New York,40.66153105866269,-73.98194272741792,50.60534697432341,0.399563893808785,8,0,none,,2024-01-15 06:19:44.285327,40.72925140127612,-74.03564716611005,25.800336550555556,8.78650976608602,0.34055795159372915,1,0,-0.44436484036255125
U015_N0016,U015,2024-01-17 07:46:02.874992,New York,40.67764397704703,-73.96440968276119,62.429608763193706,0.4609472280378374,7,0,none,,2024-01-16 08:07:45.496909,40.66153105866269,-73.98194272741792,23.638160578611114,2.323083812305172,0.09827684369007986,1,0,-0.4196623521377459
U015_N0017,U015,2024-01-18 08:42:13.496591,New York,40.709328082733855,-74.05960400569879,44.391929334322974,0.4699170967521122,8,0,none,,2024-01-17 07:46:02.874992,40.67764397704703,-73.96440968276119,24.9362837775,8.764968863504745,0.35149459084249646,1,0,-0.49670319877767244
U015_N0018,U015,2024-01-19 08:29:35.937586,New York,40.72658308276519,-74.03844871424523,47.2925341777088,0.4979353765406804,8,0,none,,2024-01-18 08:42:13.496591,40.709328082733855,-74.05960400569879,23.789566943055554,2.61918112520017,0.11009789003177878,1,0,-0.4950205405661435
U015_N0019,U015,2024-01-20 08:33:32.761612,New York,40.720671620197,-74.04332126648164,59.7343856092493,0.5042350015531248,8,0,none,,2024-01-19 08:29:35.937586,40.72658308276519,-74.03844871424523,24.065784451666666,0.775035082092663,0.03220485430878977,1,0,-0.47755648966204417
U015_N0020,U015,2024-01-21 08:57:45.018686,New York,40.6937477045713,-74.05819189077944,52.18242836091966,0.5128123353993147,8,0,none,,2024-01-20 08:33:32.761612,40.720671620197,-74.04332126648164,24.403404742777777,3.2456182523688484,0.1329985830493343,1,0,-0.47283313986807124
U015_N0021,U015,2024-01-22 06:54:15.743068,New York,40.72731113481245,-73.96092511906069,56.10827811151229,0.5099961324461832,6,0,none,,2024-01-21 08:57:45.018686,40.6937477045713,-74.05819189077944,21.94186788388889,9.007859718641514,0.41053294853058775,1,0,-0.5505549542333569
U015_N0022,U015,2024-01-23 08:18:36.391659,New York,40.75030278734928,-74.05491465763642,56.90916340569522,0.4535356506440684,8,0,none,,2024-01-22 06:54:15.743068,40.72731113481245,-73.96092511906069,25.405735719722223,8.32122645379042,0.32753337850911884,1,0,-0.4426345384613235
U015_N0023,U015,2024-01-24 08:26:25.561195,New York,40.69500068684732,-73.96716274480193,56.88442908424088,0.439823574631312,8,0,none,,2024-01-23 08:18:36.391659,40.75030278734928,-74.05491465763642,24.13032487111111,9.617718716364383,0.3985739424452897,1,0,-0.46844112689330436
U015_N0024,U015,2024-01-25 07:52:26.646724,New York,40.69645664275199,-73.9756319470335,61.670575331163256,0.4885075402556658,7,0,none,,2024-01-24 08:26:25.561195,40.69500068684732,-73.96716274480193,23.433634869166667,0.7321295332772791,0.03124267905362796,1,0,-0.47045251317105474
U015_N0025,U015,2024-01-26 08:46:18.654541,New York,40.6662444274974,-74.0216052991096,50.87030908029229,0.4620052893405986,8,0,none,,2024-01-25 07:52:26.646724,40.69645664275199,-73.9756319470335,24.89777994916667,5.129760394879143,0.20603284330379973,1,0,-0.44221306104326463
U015_N0026,U015,2024-01-27 07:02:31.898750,New York,40.69029451678901,-73.98554030240369,51.74100292477061,0.5093569488111908,7,0,none,,2024-01-26 08:46:18.654541,40.6662444274974,-74.0216052991096,22.27034561361111,4.049824851575559,0.1818483162246212,1,0,-0.48637021245559237
U015_N0027,U015,2024-01-28 07:23:40.770626,New York,40.6911512299014,-73.98170763857425,52.83552143656363,0.3557724982275416,7,0,none,,2024-01-27 07:02:31.898750,40.69029451678901,-73.98554030240369,24.35246441,0.3368903628246226,0.013833933073577689,1,0,-0.48303269470347326
U015_N0028,U015,2024-01-29 06:43:22.856613,New York,40.697619046876966,-74.02326594847227,63.01384962626179,0.5240892357685648,6,0,none,,2024-01-28 07:23:40.770626,40.6911512299014,-73.98170763857425,23.32835721861111,3.57674046040752,0.15332157454936585,1,0,-0.4832904705909328
U015_N0029,U015,2024-01-30 06:03:28.484257,New York,40.71242547205377,-73.99292726745574,51.8379311404448,0.4305453011241733,6,0,none,,2024-01-29 06:43:22.856613,40.697619046876966,-74.02326594847227,23.334896567777776,3.041515713211415,0.13034194106569652,1,0,-0.4858576762129777
U015_N0030,U015,2024-01-31 07:04:20.834345,New York,40.72477200544206,-74.05707005568966,57.87508283747587,0.4766543274193568,7,0,none,,2024-01-30 06:03:28.484257,40.71242547205377,-73.99292726745574,25.014541691111113,5.57737750332516,0.2229654083691277,1,0,-0.43993124472112566
U015_N0031,U015,2024-02-01 06:11:45.797343,New York,40.70262977174034,-74.01576645419499,50.32500399368728,0.513874345123137,6,0,none,,2024-01-31 07:04:20.834345,40.72477200544206,-74.05707005568966,23.12360083277778,4.263889107279392,0.1843955505941495,1,0,-0.5276402042936172
U015_N0032,U015,2024-02-02 06:23:24.145300,New York,40.75789195561199,-74.02136318628632,58.387447544633446,0.4473970568291444,6,0,none,,2024-02-01 06:11:45.797343,40.70262977174034,-74.01576645419499,24.193985543611113,6.16294436377827,0.25473043094405395,1,0,-0.47737629460173997
U015_N0033,U015,2024-02-03 08:12:03.966927,New York,40.67257059065121,-74.01855659530317,58.21635027114309,0.4781083058782741,8,0,none,,2024-02-02 06:23:24.145300,40.75789195561199,-74.02136318628632,25.811061563055556,9.49025128386053,0.36768155624580434,1,0,-0.4781875498032883
U015_N0034,U015,2024-02-04 07:38:08.118422,New York,40.74245170697999,-74.0182291433027,57.99165818981304,0.4620230970942576,7,0,none,,2024-02-03 08:12:03.966927,40.67257059065121,-74.01855659530317,23.434486526388888,7.770474625143633,0.33158288390033763,1,0,-0.44674423010720693
U015_N0035,U015,2024-02-05 06:50:12.007035,New York,40.68682503589224,-73.96006637200165,58.54654537348911,0.4478052710060975,6,0,none,,2024-02-04 07:38:08.118422,40.74245170697999,-74.0182291433027,23.201080170277777,7.892378634281288,0.34017289610472456,1,0,-0.4835492415743011
U015_N0036,U015,2024-02-06 06:01:54.649549,New York,40.75196349080281,-74.02888052621961,46.65659360733598,0.4880354245775468,6,0,none,,2024-02-05 06:50:12.007035,40.68682503589224,-73.96006637200165,23.195178476111113,9.278735326149292,0.40002862386704763,1,0,-0.5679842501699934
U015_N0037,U015,2024-02-07 07:48:02.982592,New York,40.70698043214487,-74.01445344279936,47.33933698456683,0.5108445203682267,7,0,none,,2024-02-06 06:01:54.649549,40.75196349080281,-74.02888052621961,25.768981400833336,5.147499173642951,0.1997556323074721,1,0,-0.5062631571650805
U015_N0038,U015,2024-02-08 06:00:25.167269,New York,40.69383678659252,-73.96644769772412,50.1600211155687,0.4782499154068793,6,0,none,,2024-02-07 07:48:02.982592,40.70698043214487,-74.01445344279936,22.206162410277777,4.302713299157715,0.19376212871280593,1,0,-0.5180248253634139
U015_N0039,U015,2024-02-09 06:27:02.693760,New York,40.72455958727498,-73.97079411397904,56.78356306292312,0.5388061161827388,6,0,none,,2024-02-08 06:00:25.167269,40.69383678659252,-73.96644769772412,24.44375735861111,3.4358073770110065,0.14055970719250457,1,0,-0.5159001497804693
U015_N0040,U015,2024-02-10 08:52:02.306282,New York,40.72337540871904,-74.04594926968915,62.509376404752544,0.5472894227153646,8,0,none,,2024-02-09 06:27:02.693760,40.72455958727498,-73.97079411397904,26.416559033888888,6.334719941747472,0.23980110102988353,1,0,-0.45968747245027564
U015_N0041,U015,2024-02-11 08:05:26.603638,New York,40.75187473048042,-74.01596257769748,63.516221374646,0.4782307019960567,8,0,none,,2024-02-10 08:52:02.306282,40.72337540871904,-74.04594926968915,23.22341593222222,4.052836889569942,0.1745151058482606,1,0,-0.3978839174372831
U015_N0042,U015,2024-02-12 07:15:16.182938,New York,40.70137328975803,-74.03007515807398,56.92962089955138,0.4374802455860154,7,0,none,,2024-02-11 08:05:26.603638,40.75187473048042,-74.01596257769748,23.163772027777778,5.740047048666855,0.24780277762116829,1,0,-0.4168838600451036
U015_N0043,U015,2024-02-13 06:20:04.423184,New York,40.672561561315625,-74.02889929963291,57.81537757795886,0.484055709447421,6,0,none,,2024-02-12 07:15:16.182938,40.70137328975803,-74.03007515807398,23.080066735,3.2052517786358363,0.13887532542421985,1,0,-0.47279327383984737
U015_N0044,U015,2024-02-14 07:24:45.033443,New York,40.74874416907525,-74.04626966248584,59.73401664309009,0.5062871899884361,7,0,none,,2024-02-13 06:20:04.423184,40.672561561315625,-74.02889929963291,25.077947294166666,8.596711656261993,0.34279965403155854,1,0,-0.4708217704250753
U015_N0045,U015,2024-02-15 07:07:10.314414,New York,40.73301301877764,-74.02127539517966,56.28276211627792,0.5290060549564862,7,0,none,,2024-02-14 07:24:45.033443,40.74874416907525,-74.04626966248584,23.707022491944443,2.737503916663093,0.11547227905120883,1,0,-0.4877280631083228
U015_N0046,U015,2024-02-16 06:17:09.180698,New York,40.71151922261382,-73.9825347380207,52.58408405929182,0.5386454940582062,6,0,none,,2024-02-15 07:07:10.314414,40.73301301877764,-74.02127539517966,23.166351745555556,4.046089813448075,0.1746537330472984,1,0,-0.5256692925032658
U015_N0047,U015,2024-02-17 07:01:38.079193,New York,40.672613765801614,-74.00704663849775,61.25174124210711,0.5619373829042174,7,0,none,,2024-02-16 06:17:09.180698,40.71151922261382,-73.9825347380207,24.741360693055555,4.794366675763319,0.1937794260890837,1,0,-0.452438586199329
U015_N0048,U015,2024-02-18 08:59:29.389066,New York,40.715168796780645,-73.97589038293839,58.995371673019214,0.4940286406003499,8,0,none,,2024-02-17 07:01:38.079193,40.672613765801614,-74.00704663849775,25.9642527425,5.412083289974009,0.20844363762933005,1,0,-0.43953420057463055
U015_N0049,U015,2024-02-19 07:51:41.304419,New York,40.72154289150329,-74.0194285575819,55.89471776203418,0.4551136775082178,7,0,none,,2024-02-18 08:59:29.389066,40.715168796780645,-73.97589038293839,22.869976486944445,3.737113185641261,0.16340695355653861,1,0,-0.43002114489392185
U015_N0050,U015,2024-02-20 08:26:40.476885,New York,40.68680471873787,-73.97885340608484,50.86151071737094,0.4712545397103143,8,0,none,,2024-02-19 07:51:41.304419,40.72154289150329,-74.0194285575819,24.58310346277778,5.159356693983448,0.20987409916715474,1,0,-0.44464505806318766
U015_N0051,U015,2024-02-21 07:39:50.638660,New York,40.75340329911307,-73.98336487194426,61.61411118876778,0.4890178524768561,7,0,none,,2024-02-20 08:26:40.476885,40.68680471873787,-73.97885340608484,23.219489381944445,7.415177959190655,0.3193514653667071,1,0,-0.43612031725647693
U015_N0052,U015,2024-02-22 08:07:26.985257,New York,40.75246586095823,-74.00828681079894,56.86085490783046,0.471967160374603,8,0,none,,2024-02-21 07:39:50.638660,40.75340329911307,-73.98336487194426,24.460096276944444,2.101852613084458,0.08592985854539005,1,0,-0.4331361961216758
U015_N0053,U015,2024-02-23 08:29:15.129480,New York,40.72298724001832,-74.02402105866182,58.46275298317819,0.4657590768527975,8,0,none,,2024-02-22 08:07:26.985257,40.75246586095823,-74.00828681079894,24.363373395277776,3.53579085415002,0.14512731044196628,1,0,-0.4174976517197511
U015_N0054,U015,2024-02-24 08:50:10.251377,New York,40.676367566372974,-74.03230453818755,53.72728904830415,0.4757744024486188,8,0,none,,2024-02-23 08:29:15.129480,40.72298724001832,-74.02402105866182,24.34864497138889,5.230693292482103,0.21482482079099186,1,0,-0.4296565265655965
U015_N0055,U015,2024-02-25 06:49:12.702532,New York,40.6988674750671,-74.01562985529704,55.43357236898428,0.5055512476669028,6,0,none,,2024-02-24 08:50:10.251377,40.676367566372974,-74.03230453818755,21.984014209722222,2.8698559726476547,0.13054285469750507,1,0,-0.5183111356429584
U015_N0056,U015,2024-02-26 07:02:23.695425,New York,40.72076856410508,-73.96166127795395,50.6462811562492,0.4178762196124613,7,0,none,,2024-02-25 06:49:12.702532,40.6988674750671,-74.01562985529704,24.219720248055555,5.1597760452188375,0.2130402825620202,1,0,-0.4406386360411744
U015_N0057,U015,2024-02-27 06:28:27.315378,New York,40.745451543591074,-73.99168244367603,58.43343680990522,0.4870938716104733,6,0,none,,2024-02-26 07:02:23.695425,40.72076856410508,-73.96166127795395,23.434338875833333,3.732500021931394,0.1592748164011802,1,0,-0.48643868353671077
U015_N0058,U015,2024-02-28 08:12:31.998300,New York,40.73271628097402,-73.96192388256112,56.72140472747878,0.4511636879621484,8,0,none,,2024-02-27 06:28:27.315378,40.745451543591074,-73.99168244367603,25.734634145,2.879471323293893,0.11189089796535334,1,0,-0.4365079691429265
U015_N0059,U015,2024-02-29 06:43:15.444570,New York,40.739253976762136,-74.04130927035499,61.63967150627142,0.4526520463784405,6,0,none,,2024-02-28 08:12:31.998300,40.73271628097402,-73.96192388256112,22.512068408333334,6.728015355277533,0.298862602637926,1,0,-0.46490146114778214
U016_N0000,U016,2024-01-01 09:23:56.507772,Houston,29.7559941951294,-95.35930268837258,66.38033936366608,0.3768980585394287,9,0,none,,,,,,,0.0,1,0,-0.5316737849357428
U016_N0001,U016,2024-01-02 07:44:07.438182,Houston,29.736859893291463,-95.37051740483994,72.86199503161106,0.3226752698131683,7,0,none,,2024-01-01 09:23:56.507772,29.7559941951294,-95.35930268837258,22.336369558333335,2.387274308565984,0.10687834933655684,1,0,-0.3762630066573229
U016_N0002,U016,2024-01-03 07:24:58.226792,Houston,29.74172889837759,-95.37162861676092,72.30940188812956,0.3150329910310628,7,0,none,,2024-01-02 07:44:07.438182,29.736859893291463,-95.37051740483994,23.68077461388889,0.5519364620535713,0.023307365196147675,1,0,-0.41585495262199407
U016_N0003,U016,2024-01-04 08:33:44.085878,Houston,29.738521174465333,-95.36460300501216,73.4354147032679,0.3943511535216678,8,0,none,,2024-01-03 07:24:58.226792,29.74172889837759,-95.37162861676092,25.14607196833333,0.7663765459665441,0.0304769884907531,1,0,-0.4017539343960702
U016_N0004,U016,2024-01-05 07:15:25.963074,Houston,29.72899327662304,-95.3381253189616,80.55454954248718,0.3692888631875612,7,0,none,,2024-01-04 08:33:44.085878,29.738521174465333,-95.36460300501216,22.694965887777776,2.767381024683606,0.12193810020987786,1,0,-0.38877976481034865
U016_N0005,U016,2024-01-06 07:35:49.895263,Houston,29.78475129705825,-95.3650235448734,65.97661240612126,0.3489246051030819,7,0,none,,2024-01-05 07:15:25.963074,29.72899327662304,-95.3381253189616,24.33998116361111,6.721772359947506,0.2761617732883346,1,0,-0.37693177366318514
U016_N0006,U016,2024-01-07 07:06:17.152631,Houston,29.747049143705954,-95.36310785941554,72.56561424549102,0.3414164128969711,7,0,none,,2024-01-06 07:35:49.895263,29.78475129705825,-95.3650235448734,23.50757149111111,4.196364106112408,0.17851117065406666,1,0,-0.35929821653098004
U016_N0007,U016,2024-01-08 08:06:24.855829,Houston,29.75103037218727,-95.37292990005088,71.12355836009199,0.4137270456363985,8,0,none,,2024-01-07 07:06:17.152631,29.747049143705954,-95.36310785941554,25.002139777222222,1.0464710283178233,0.041855258695545454,1,0,-0.40117873056851117
U016_N0008,U016,2024-01-09 07:33:17.542044,Houston,29.7848999017405,-95.3927684602819,64.65162503768269,0.3429429946173075,7,0,none,,2024-01-08 08:06:24.855829,29.75103037218727,-95.37292990005088,23.447968393055554,4.224965996488369,0.18018473607886867,1,0,-0.3662054083768627
U016_N0009,U016,2024-01-10 09:44:41.710535,Houston,29.768158883784977,-95.36665197912552,63.71788073306411,0.4053641956805489,9,0,none,,2024-01-09 07:33:17.542044,29.7848999017405,-95.3927684602819,26.190046803055555,3.1334747516613195,0.119643724779283,1,0,-0.4090908001231336
U016_N0010,U016,2024-01-11 08:03:09.467462,Houston,29.722906512482908,-95.36631408534974,79.2047032032872,0.3491622092620691,8,0,none,,2024-01-10 09:44:41.710535,29.768158883784977,-95.36665197912552,22.3077102575,5.0319398491754095,0.2255695358730795,1,0,-0.37755636352882743
U016_N0011,U016,2024-01-12 09:11:58.771683,Houston,29.78640955865789,-95.39521875570932,68.04205626506888,0.3818688941238924,9,0,none,,2024-01-11 08:03:09.467462,29.722906512482908,-95.36631408534974,25.14702895027778,7.59253523397562,0.30192573639566084,1,0,-0.3799076075114415
U016_N0012,U016,2024-01-13 08:00:55.345650,Houston,29.75063664052775,-95.37149270908571,60.61649025340351,0.4090039955712761,8,0,none,,2024-01-12 09:11:58.771683,29.78640955865789,-95.39521875570932,22.815714990833335,4.5898870183372,0.20117217541423874,1,0,-0.3820239959056054
U016_N0013,U016,2024-01-14 08:05:04.875092,Houston,29.779287842769666,-95.36441291858011,68.5883335908796,0.4228544986725125,8,0,none,,2024-01-13 08:00:55.345650,29.75063664052775,-95.37149270908571,24.06931373388889,3.258336964848317,0.1353730729871485,1,0,-0.376113880072993
U016_N0014,U016,2024-01-15 07:11:57.415319,Houston,29.77393748005428,-95.38620012189716,67.91653476883208,0.3633705652400863,7,0,none,,2024-01-14 08:05:04.875092,29.779287842769666,-95.36441291858011,23.1145945075,2.185304788762086,0.09454220743751396,1,0,-0.3748024632586617
U016_N0015,U016,2024-01-16 08:25:08.094963,Houston,29.754980399070444,-95.34436439452564,72.1299422811457,0.4144271293374131,8,0,none,,2024-01-15 07:11:57.415319,29.77393748005428,-95.38620012189716,25.219633234444444,4.555272564883767,0.1806240607283008,1,0,-0.3733923996952009
U016_N0016,U016,2024-01-17 07:50:59.411678,Houston,29.7998596910569,-95.33037432835285,74.815080064862,0.3889489211838059,7,0,none,,2024-01-16 08:25:08.094963,29.754980399070444,-95.34436439452564,23.43092130972222,5.169786001444387,0.22063946752701022,1,0,-0.3660002378496465
U016_N0017,U016,2024-01-18 09:12:43.001068,Houston,29.79649949762078,-95.38793800934498,69.5287680917392,0.32917048729981,9,0,none,,2024-01-17 07:50:59.411678,29.7998596910569,-95.33037432835285,25.362108163888887,5.567037438504393,0.21950215662398523,1,0,-0.3729811032497672
U016_N0018,U016,2024-01-19 08:14:11.326091,Houston,29.723497848607167,-95.3903823234441,69.7463867895111,0.2910937936235597,8,0,none,,2024-01-18 09:12:43.001068,29.79649949762078,-95.38793800934498,23.024534728611112,8.1208414445108,0.35270382399604155,1,0,-0.3826180474561942
U016_N0019,U016,2024-01-20 07:00:40.662415,Houston,29.784645212885717,-95.33064900286068,68.43838684446176,0.4029503197444881,7,0,none,,2024-01-19 08:14:11.326091,29.723497848607167,-95.3903823234441,22.774815645555556,8.915227563819162,0.39145114070589393,1,0,-0.4194120853079247
U016_N0020,U016,2024-01-21 08:40:14.862117,Houston,29.744562703703615,-95.3392297630956,74.57596843965203,0.3027394942914851,8,0,none,,2024-01-20 07:00:40.662415,29.784645212885717,-95.33064900286068,25.65949991722222,4.533278160008497,0.17667055767387882,1,0,-0.36939660005058506
U016_N0021,U016,2024-01-22 08:21:43.445807,Houston,29.76275796224253,-95.35445640215592,74.83705628095754,0.3411004832783672,8,0,none,,2024-01-21 08:40:14.862117,29.744562703703615,-95.3392297630956,23.691273247222224,2.500814335963823,0.10555846069847853,1,0,-0.3665259232453286
U016_N0022,U016,2024-01-23 08:33:23.720928,Houston,29.747265712989417,-95.38482901820412,66.79816070601578,0.3251389975315703,8,0,none,,2024-01-22 08:21:43.445807,29.76275796224253,-95.35445640215592,24.194520866944444,3.400618562503304,0.14055325092836907,1,0,-0.3578237370627338
U016_N0023,U016,2024-01-24 08:02:22.135282,Houston,29.73177808017676,-95.3522962185118,73.64867111115203,0.4104676091280766,8,0,none,,2024-01-23 08:33:23.720928,29.747265712989417,-95.38482901820412,23.48289287611111,3.5821511441915805,0.15254300920631733,1,0,-0.3718634562792527
U016_N0024,U016,2024-01-25 08:24:40.891274,Houston,29.748248446058263,-95.38954768108486,78.3856068596042,0.3369155593969221,8,0,none,,2024-01-24 08:02:22.135282,29.73177808017676,-95.3522962185118,24.371876664444446,4.036031663419274,0.16560200590984217,1,0,-0.3675718256356874
U016_N0025,U016,2024-01-26 07:17:54.084126,Houston,29.789848424293044,-95.3932834737412,68.32499770453823,0.3266540724603847,7,0,none,,2024-01-25 08:24:40.891274,29.748248446058263,-95.38954768108486,22.886998014444444,4.6397392651752325,0.20272380249463035,1,0,-0.36447312828377265
U016_N0026,U016,2024-01-27 08:59:17.036873,Houston,29.792374446191232,-95.33429709716695,61.6125305300818,0.3233145961932827,8,0,none,,2024-01-26 07:17:54.084126,29.789848424293044,-95.3932834737412,25.68970909638889,5.699092692580793,0.22184341096263696,1,0,-0.3763868678374871
U016_N0027,U016,2024-01-28 09:54:54.324566,Houston,29.73307345902071,-95.39088035450034,70.90164842599796,0.4055229615916774,9,0,none,,2024-01-27 08:59:17.036873,29.792374446191232,-95.33429709716695,24.92702435916667,8.56223340808413,0.34349199827116356,1,0,-0.40965053993217304
U016_N0028,U016,2024-01-29 07:35:50.828674,Houston,29.764968461365655,-95.3342235854214,73.2060773141069,0.3495452133112927,7,0,none,,2024-01-28 09:54:54.324566,29.73307345902071,-95.39088035450034,21.68236225222222,6.518839354090772,0.300651713049516,1,0,-0.3872997766870786
U016_N0029,U016,2024-01-30 07:59:44.421623,Houston,29.751663603741378,-95.40449913325833,78.5086995481289,0.3955225781993495,7,0,none,,2024-01-29 07:35:50.828674,29.764968461365655,-95.3342235854214,24.398220263611112,6.943235564697233,0.28457959185870485,1,0,-0.3924144057451024
U016_N0030,U016,2024-01-31 09:26:19.345310,Houston,29.78899745000168,-95.35607045273346,71.35073912011117,0.3740531727030798,9,0,none,,2024-01-30 07:59:44.421623,29.751663603741378,-95.40449913325833,25.4430343575,6.251629115241752,0.24571083100388616,1,0,-0.37663773738641515
U016_N0031,U016,2024-02-01 07:19:58.052898,Houston,29.753388804848548,-95.34524028719008,72.50465432374249,0.3155752371655212,7,0,none,,2024-01-31 09:26:19.345310,29.78899745000168,-95.35607045273346,21.894085441111113,4.095159358037438,0.1870440932119433,1,0,-0.3694373348722603
U016_N0032,U016,2024-02-02 09:23:38.360820,Houston,29.79368634222266,-95.362768481437,73.8884820143083,0.3253043578743583,9,0,none,,2024-02-01 07:19:58.052898,29.753388804848548,-95.34524028719008,26.061196645000003,4.789609592697147,0.18378317994910884,1,0,-0.386075389812993
U016_N0033,U016,2024-02-03 07:45:03.668676,Houston,29.73851865960101,-95.34071599547264,74.4390901999457,0.3439551892883149,7,0,none,,2024-02-02 09:23:38.360820,29.79368634222266,-95.362768481437,22.35702996,6.493176750424963,0.29043109760295566,1,0,-0.3723091611925308
U016_N0034,U016,2024-02-04 08:37:39.437481,Houston,29.770340421222027,-95.33932218574935,70.6118181923115,0.3881662421710359,8,0,none,,2024-02-03 07:45:03.668676,29.73851865960101,-95.34071599547264,24.876602445833335,3.5409757439842293,0.1423416140405186,1,0,-0.3646262000503339
U016_N0035,U016,2024-02-05 08:09:01.045899,Houston,29.75261223709725,-95.36476785026258,64.55713911863083,0.383198388918352,8,0,none,,2024-02-04 08:37:39.437481,29.770340421222027,-95.33932218574935,23.522669005,3.149445111443578,0.13388978566905518,1,0,-0.36398268171058723
U016_N0036,U016,2024-02-06 08:40:55.142173,Houston,29.79505801973066,-95.364945469938,69.81423485831799,0.3345903416287444,8,0,none,,2024-02-05 08:09:01.045899,29.75261223709725,-95.36476785026258,24.531693409444443,4.7197868201453925,0.1923954755739905,1,0,-0.3567371779185286
U016_N0037,U016,2024-02-07 07:26:50.839001,Houston,29.741691301381856,-95.37326126645522,69.12126997746262,0.3444687656450214,7,0,none,,2024-02-06 08:40:55.142173,29.79505801973066,-95.364945469938,22.765471341111112,5.988146213115533,0.26303633794314707,1,0,-0.3685450646283343
