event_id,user_id,timestamp,city,latitude,longitude,typing_speed_wpm,click_through_rate,login_hour,is_anomaly,anomaly_type,resources_accessed,data_volume_mb,implied_speed_kmh,prev_timestamp,prev_latitude,prev_longitude,hours_since_last_login,distance_from_last_login,velocity_kmh,if_predict,if_predicted_binary,anomaly_score,svm_predict,svm_predicted_binary,anomaly_score_normalized,composite_risk_score,attck_technique
U014_N0004,U014,2024-01-05 07:42:24.452732,Houston,29.738992476263306,-95.33470557966156,65.1647946367358,0.3047793869545243,7,0,none,3.0,9.09,,2024-01-04 07:57:57.831513,29.76976131909325,-95.33905725115372,23.740728116388887,3.447033045987726,0.14519491689929015,1,0,-0.3899504346882168,1,0,0.07293112902916865,0.036465564514584325,N/A
U014_N0005,U014,2024-01-06 09:29:58.915714,Houston,29.746663770009647,-95.35808785999534,61.61012962135056,0.2806325716089589,9,0,none,2.0,4.31,,2024-01-05 07:42:24.452732,29.738992476263306,-95.33470557966156,25.792906383888887,2.4132545315141622,0.09356272207546032,1,0,-0.4150592236696315,1,0,0.1378986368433489,0.06894931842167445,N/A
U014_N0006,U014,2024-01-07 07:53:34.001189,Houston,29.778982369289764,-95.35975588901384,73.8558049426622,0.3685683016534699,7,0,none,5.0,3.11,,2024-01-06 09:29:58.915714,29.746663770009647,-95.35808785999534,22.39307929861111,3.5972693909009106,0.1606420154607332,1,0,-0.39865326895155806,1,0,0.09544919843616573,0.047724599218082864,N/A
U014_N0007,U014,2024-01-08 09:30:32.307584,Houston,29.717190671731647,-95.32909944111644,58.79984439005493,0.380210915248658,9,0,none,2.0,3.49,,2024-01-07 07:53:34.001189,29.778982369289764,-95.35975588901384,25.616196220833334,7.48123439773971,0.292050948284637,1,0,-0.4056317172712121,1,0,0.11350552110762391,0.056752760553811954,N/A
U014_N0008,U014,2024-01-09 09:34:57.404677,Houston,29.752750755759266,-95.34671616627276,65.93968425841376,0.3177646229787572,9,0,none,4.0,4.63,,2024-01-08 09:30:32.307584,29.717190671731647,-95.32909944111644,24.07363808138889,4.3044376325993,0.17880295525116421,1,0,-0.3741367498669362,1,0,0.03201415398278218,0.01600707699139109,N/A
U014_N0009,U014,2024-01-10 08:24:11.704606,Houston,29.72911056226912,-95.34312358192788,72.65456735285672,0.3369382382880403,8,0,none,2.0,1.21,,2024-01-09 09:34:57.404677,29.752750755759266,-95.34671616627276,22.820638869166668,2.6514549808993846,0.11618671134057548,1,0,-0.3945824607080058,1,0,0.08491622264952903,0.042458111324764514,N/A
U014_N0010,U014,2024-01-11 09:34:45.498660,Houston,29.80366613045847,-95.40937214884296,68.84646702421492,0.3652865591050555,9,0,none,4.0,4.88,,2024-01-10 08:24:11.704606,29.72911056226912,-95.34312358192788,25.17605390388889,10.469843401580732,0.41586514874610586,1,0,-0.43169622402369684,1,0,0.18094589218120305,0.09047294609060152,N/A
U014_N0011,U014,2024-01-12 07:36:52.290551,Houston,29.80300053777911,-95.38164326089928,73.0831899483845,0.3669473308259603,7,0,none,3.0,1.6,,2024-01-11 09:34:45.498660,29.80366613045847,-95.40937214884296,22.035219969722224,2.6765256378954487,0.12146580073051973,1,0,-0.3996025411127836,1,0,0.09790538406096239,0.04895269203048119,N/A
U014_N0012,U014,2024-01-13 09:04:07.186037,Houston,29.77805668413607,-95.33411584165856,75.3082630793638,0.4203067057373056,9,0,none,5.0,1.0,,2024-01-12 07:36:52.290551,29.80300053777911,-95.38164326089928,25.454137635,5.359865575832046,0.2105695212577979,1,0,-0.43299955381783767,1,0,0.18431818100994635,0.09215909050497317,N/A
U014_N0013,U014,2024-01-14 07:19:19.545980,Houston,29.79011640671752,-95.3822821208216,62.08678074237076,0.4286803491838999,7,0,none,5.0,4.1,,2024-01-13 09:04:07.186037,29.77805668413607,-95.33411584165856,22.2534333175,4.8379180130151385,0.2174009710767022,1,0,-0.4095727421141069,1,0,0.1237026900139444,0.0618513450069722,N/A
U014_N0014,U014,2024-01-15 08:06:27.397319,Houston,29.803441079457123,-95.41515357675242,72.09641204969405,0.3805498885425529,8,0,none,5.0,5.72,,2024-01-14 07:19:19.545980,29.79011640671752,-95.3822821208216,24.785514260833335,3.5008899089284644,0.14124741863680654,1,0,-0.38159489550420045,1,0,0.05131166511830165,0.025655832559150826,N/A
U014_N0015,U014,2024-01-16 07:17:47.501879,Houston,29.74822373200145,-95.39182083524908,71.7115513498324,0.3846714772123654,7,0,none,3.0,1.39,,2024-01-15 08:06:27.397319,29.803441079457123,-95.41515357675242,23.188917933333336,6.539839096045284,0.28202433226280355,1,0,-0.3910030494958583,1,0,0.07565470764506255,0.03782735382253127,N/A
U014_N0016,U014,2024-01-17 07:28:54.643355,Houston,29.757517086602263,-95.38827408256432,67.24634957260366,0.3672621774879494,7,0,none,3.0,3.4,,2024-01-16 07:17:47.501879,29.74822373200145,-95.39182083524908,24.185317076666667,1.0886199225136481,0.04501160431607154,1,0,-0.3978205961729574,1,0,0.09329470682406782,0.04664735341203391,N/A
U014_N0017,U014,2024-01-18 07:47:37.189777,Houston,29.76376835217551,-95.41952875744778,67.29220002492754,0.3518985490089307,7,0,none,5.0,1.8,,2024-01-17 07:28:54.643355,29.757517086602263,-95.38827408256432,24.311818450555556,3.0960248529192382,0.1273464944309211,1,0,-0.39327125693481346,1,0,0.08152356036526243,0.04076178018263121,N/A
U014_N0018,U014,2024-01-19 07:12:23.365018,Houston,29.757377329251444,-95.37532278411604,66.79888219918746,0.3925388377612309,7,0,none,2.0,3.28,,2024-01-18 07:47:37.189777,29.76376835217551,-95.41952875744778,23.412826455833336,4.325934384117198,0.18476771235962353,1,0,-0.38363021364008226,1,0,0.05657793052819937,0.028288965264099686,N/A
U014_N0019,U014,2024-01-20 09:56:04.491605,Houston,29.76089417810093,-95.38809560701272,67.17657335042901,0.4089895468626,9,0,none,4.0,8.5,,2024-01-19 07:12:23.365018,29.757377329251444,-95.37532278411604,26.728090718611114,1.293496157867911,0.04839463362668224,1,0,-0.43425086774158045,1,0,0.18755588184764604,0.09377794092382302,N/A
U014_N0020,U014,2024-01-21 09:42:13.014020,Houston,29.729892977979507,-95.35983133913795,62.22070265679348,0.3626094291666681,9,0,none,3.0,3.28,,2024-01-20 09:56:04.491605,29.76089417810093,-95.38809560701272,23.769034004166667,4.396479822821118,0.18496670171999516,1,0,-0.37743911069457525,1,0,0.04055881748820611,0.020279408744103056,N/A
U014_N0021,U014,2024-01-22 09:40:26.984780,Houston,29.747900583317826,-95.38464248763678,70.201646919067,0.3346766986539533,9,0,none,3.0,5.6,,2024-01-21 09:42:13.014020,29.729892977979507,-95.35983133913795,23.970547433333333,3.1221660632143733,0.13025009428331635,1,0,-0.37738300274795067,1,0,0.04041364149172655,0.020206820745863274,N/A
U014_N0022,U014,2024-01-23 07:45:29.489149,Houston,29.757070594731594,-95.40426284166502,72.47255915192525,0.336279014620891,7,0,none,3.0,2.02,,2024-01-22 09:40:26.984780,29.747900583317826,-95.38464248763678,22.08402899138889,2.1511100848849236,0.09740569013578522,1,0,-0.39422847631102237,1,0,0.08400030893922861,0.042000154469614304,N/A
U014_N0023,U014,2024-01-24 09:36:27.907070,Houston,29.776703685712537,-95.3288423112737,74.24131221843874,0.3069924896642138,9,0,none,4.0,6.78,,2024-01-23 07:45:29.489149,29.757070594731594,-95.40426284166502,25.84956053361111,7.600110681783896,0.2940131485756513,1,0,-0.39856164031865815,1,0,0.09521211476286184,0.04760605738143092,N/A
U014_N0024,U014,2024-01-25 07:11:52.351879,Houston,29.748718327415595,-95.38538914998357,61.665563735838525,0.3219364952983817,7,0,none,2.0,8.16,,2024-01-24 09:36:27.907070,29.776703685712537,-95.3288423112737,21.590123558055552,6.283034566307104,0.2910142940781283,1,0,-0.38996351102593574,1,0,0.0729649632803373,0.03648248164016865,N/A
U014_N0025,U014,2024-01-26 08:24:03.169016,Houston,29.729152132205016,-95.3695736539207,66.34758109321211,0.389420786801394,8,0,none,5.0,1.2,,2024-01-25 07:11:52.351879,29.748718327415595,-95.38538914998357,25.20300476027778,2.6580421647681822,0.10546528836742108,1,0,-0.40356393378074884,1,0,0.10815525351112043,0.054077626755560215,N/A
U014_N0026,U014,2024-01-27 08:52:54.854010,Houston,29.805959214760925,-95.34073375232484,69.97614761255726,0.3613345056177325,8,0,none,4.0,7.46,,2024-01-26 08:24:03.169016,29.729152132205016,-95.3695736539207,24.481023609444442,8.982766399806042,0.3669277291305995,1,0,-0.3893051155730355,1,0,0.07126140395046365,0.03563070197523183,N/A
U014_N0027,U014,2024-01-28 09:15:01.620896,Houston,29.776670885539648,-95.39157117109046,76.70959994626358,0.4345481921529319,9,0,none,5.0,8.7,,2024-01-27 08:52:54.854010,29.805959214760925,-95.34073375232484,24.368546357222222,5.888370669646202,0.2416381586052644,1,0,-0.42383684818546247,1,0,0.16061022160931626,0.08030511080465813,N/A
U014_N0028,U014,2024-01-29 07:18:01.417888,Houston,29.72506109530685,-95.32673518994577,60.52428797288976,0.4258014671749309,7,0,none,2.0,8.06,,2024-01-28 09:15:01.620896,29.776670885539648,-95.39157117109046,22.04994360888889,8.491782668991739,0.38511584517470093,1,0,-0.4211997128991362,1,0,0.15378678988394445,0.07689339494197223,N/A
U014_N0029,U014,2024-01-30 07:37:49.054023,Houston,29.7547569950508,-95.3370571129566,66.71933047582866,0.2921630951866299,7,0,none,2.0,5.16,,2024-01-29 07:18:01.417888,29.72506109530685,-95.32673518994577,24.329898926388886,3.4491418265560414,0.14176556330922552,1,0,-0.38440204248199783,1,0,0.05857499204938532,0.02928749602469266,N/A
U014_N0030,U014,2024-01-31 08:06:17.847961,Houston,29.799961248937237,-95.32891757796696,66.94498008984844,0.3690109433872262,8,0,none,5.0,4.65,,2024-01-30 07:37:49.054023,29.7547569950508,-95.3370571129566,24.474664982777778,5.0875002971445635,0.20786802600666907,1,0,-0.36981512104548087,1,0,0.020832194771778223,0.010416097385889111,N/A
U014_N0031,U014,2024-02-01 09:20:42.132617,Houston,29.77009571949975,-95.41657020986968,62.17625434182602,0.3674078728223622,9,0,none,4.0,5.46,,2024-01-31 08:06:17.847961,29.799961248937237,-95.32891757796696,25.24007907111111,9.087488071099258,0.36004198106892904,1,0,-0.40077214211948414,1,0,0.10093165755422151,0.050465828777110755,N/A
U014_N0032,U014,2024-02-02 07:54:45.595908,Houston,29.758418449832263,-95.3551897872739,68.39010877467857,0.3069406376609603,7,0,none,2.0,9.95,,2024-02-01 09:20:42.132617,29.77009571949975,-95.41657020986968,22.567628691944442,6.0653937505640965,0.26876522267176217,1,0,-0.4074266794810269,1,0,0.1181498797614251,0.05907493988071255,N/A
U014_N0033,U014,2024-02-03 07:28:26.551897,Houston,29.722710261377078,-95.38432768306912,74.06539618284006,0.3805428806789877,7,0,none,3.0,6.72,,2024-02-02 07:54:45.595908,29.758418449832263,-95.3551897872739,23.56137666361111,4.866169958994552,0.20653164831875082,1,0,-0.3807309780876259,1,0,0.049076329851688194,0.024538164925844097,N/A
U014_N0034,U014,2024-02-04 08:55:35.222966,Houston,29.762804744900382,-95.3230558530868,58.394830039926354,0.3322985012819333,8,0,none,4.0,4.38,,2024-02-03 07:28:26.551897,29.722710261377078,-95.38432768306912,25.45240863027778,7.407455527051533,0.2910316125539389,1,0,-0.37829367865905394,1,0,0.04276996159997959,0.021384980799989795,N/A
U014_N0035,U014,2024-02-05 07:20:40.980516,Houston,29.76171179308569,-95.32919163129402,71.56131262595088,0.4384117529098518,7,0,none,4.0,7.84,,2024-02-04 08:55:35.222966,29.762804744900382,-95.3230558530868,22.41826598611111,0.6046114563902695,0.026969590634924538,1,0,-0.4470811415955341,1,0,0.22075345730545848,0.11037672865272924,N/A
U014_N0036,U014,2024-02-06 08:45:03.067234,Houston,29.7182433272019,-95.34343476632948,68.0488647113154,0.3662236501153374,8,0,none,3.0,9.48,,2024-02-05 07:20:40.980516,29.76171179308569,-95.32919163129402,25.406135199444446,5.0252884784982985,0.19779822625710447,1,0,-0.3923030853699768,1,0,0.0790184736503855,0.03950923682519275,N/A
U014_N0037,U014,2024-02-07 08:36:51.463438,Houston,29.756086873526968,-95.35286955764356,68.01280893983578,0.3177483401779094,8,0,none,3.0,9.22,,2024-02-06 08:45:03.067234,29.7182433272019,-95.34343476632948,23.86344339,4.30548156341469,0.18042163878239412,1,0,-0.38451085132659313,1,0,0.05885652850527445,0.029428264252637226,N/A
U014_N0038,U014,2024-02-08 07:25:50.172701,Houston,29.75716631827852,-95.36283723066389,71.97309402990926,0.3729763772477467,7,0,none,4.0,7.66,,2024-02-07 08:36:51.463438,29.756086873526968,-95.35286955764356,22.81630812861111,0.9696660706620039,0.04249881554878134,1,0,-0.41518108034562795,1,0,0.13821393379199387,0.06910696689599694,N/A
U014_N0039,U014,2024-02-09 08:45:39.606242,Houston,29.75430399766352,-95.35821868054109,66.56486023976757,0.37701557986347,8,0,none,4.0,3.17,,2024-02-08 07:25:50.172701,29.75716631827852,-95.36283723066389,25.330398205833333,0.5477938110557627,0.021625945498543776,1,0,-0.3983003590360644,1,0,0.09453606488322919,0.047268032441614594,N/A
U014_N0040,U014,2024-02-10 09:09:47.513800,Houston,29.741845196680583,-95.3469071964067,74.46623567607999,0.4078137720872819,9,0,none,3.0,4.4,,2024-02-09 08:45:39.606242,29.75430399766352,-95.35821868054109,24.40219654388889,1.7640084083013061,0.07228891895566146,1,0,-0.4052053073715746,1,0,0.11240221068882006,0.05620110534441003,N/A
U014_N0041,U014,2024-02-11 09:33:05.648794,Houston,29.7538508016699,-95.3588976588458,63.50087468803193,0.3806111969989347,9,0,none,3.0,2.99,,2024-02-10 09:09:47.513800,29.741845196680583,-95.3469071964067,24.388370831666666,1.7669482458722567,0.07245044197778036,1,0,-0.393689305134247,1,0,0.08260523537888043,0.04130261768944021,N/A
U014_N0042,U014,2024-02-12 09:56:48.247611,Houston,29.79077392932007,-95.38436095007002,60.16587513416816,0.3440638424181939,9,0,none,5.0,5.26,,2024-02-11 09:33:05.648794,29.7538508016699,-95.3588976588458,24.395166338055557,4.785036915747841,0.19614692720022,1,0,-0.3880133390619581,1,0,0.06791900855896493,0.033959504279482466,N/A
U014_N0043,U014,2024-02-13 07:01:45.285519,Houston,29.7880084023735,-95.34287751847096,59.61234162558346,0.4211067107167693,7,0,none,2.0,2.92,,2024-02-12 09:56:48.247611,29.79077392932007,-95.38436095007002,21.08251053,4.015000633708803,0.19044224491174977,1,0,-0.40623552837965415,1,0,0.11506784667159409,0.057533923335797044,N/A
U014_N0044,U014,2024-02-14 09:23:53.726929,Houston,29.764176031994104,-95.40689201382952,72.244323602624,0.3617933891007576,9,0,none,3.0,8.81,,2024-02-13 07:01:45.285519,29.7880084023735,-95.34287751847096,26.369011502777777,6.72266045493088,0.2549454860764386,1,0,-0.4035782354785947,1,0,0.1081922583092112,0.0540961291546056,N/A
U014_N0045,U014,2024-02-15 08:15:15.584048,Houston,29.80150833333581,-95.390665137333,53.98370906369921,0.3504341480808094,8,0,none,4.0,4.14,,2024-02-14 09:23:53.726929,29.764176031994104,-95.40689201382952,22.856071421944442,4.4367287504861475,0.19411598207670896,1,0,-0.36606721114500246,1,0,0.011134699367822076,0.005567349683911038,N/A
U014_N0046,U014,2024-02-16 09:53:40.076394,Houston,29.73672098954861,-95.36908866148126,75.38242565454158,0.3810171875817769,9,0,none,4.0,1.52,,2024-02-15 08:15:15.584048,29.80150833333581,-95.390665137333,25.64013676277778,7.499006748024447,0.2924714020601826,1,0,-0.40800937339726145,1,0,0.11965756583837062,0.05982878291918531,N/A
U014_N0047,U014,2024-02-17 09:28:35.116376,Houston,29.80122545611012,-95.32539243819312,65.54628974173747,0.3526886160371059,9,0,none,2.0,9.7,,2024-02-16 09:53:40.076394,29.73672098954861,-95.36908866148126,23.581955550555556,8.320693154635567,0.3528415248174592,1,0,-0.4264167003107829,1,0,0.16728543654044037,0.08364271827022018,N/A
U014_N0048,U014,2024-02-18 07:18:37.686582,Houston,29.804742799805982,-95.37766419726492,66.14330625578975,0.3667315157533384,7,0,none,5.0,3.2,,2024-02-17 09:28:35.116376,29.80122545611012,-95.32539243819312,21.834047279444444,5.058751637321833,0.23169097202076544,1,0,-0.3929063596828971,1,0,0.08057941028766225,0.04028970514383112,N/A
U014_N0049,U014,2024-02-19 09:53:29.114147,Houston,29.74678506946075,-95.40571758895132,63.92448160835809,0.3880234046471266,9,0,none,2.0,4.62,,2024-02-18 07:18:37.686582,29.804742799805982,-95.37766419726492,26.580952101388892,6.990265604682532,0.26298025661455826,1,0,-0.40670010015631247,1,0,0.11626989869220872,0.05813494934610436,N/A
U014_N0050,U014,2024-02-20 07:02:36.629665,Houston,29.714706119787696,-95.3531453304886,63.082937418129205,0.3624107959813727,7,0,none,5.0,3.56,,2024-02-19 09:53:29.114147,29.74678506946075,-95.40571758895132,21.15208764388889,6.204196818836977,0.29331368720143564,1,0,-0.40972344059802757,1,0,0.12409261343633438,0.06204630671816719,N/A
U014_N0051,U014,2024-02-21 07:04:18.624801,Houston,29.793320968795783,-95.32705924339298,61.61351257302394,0.4327862931184151,7,0,none,2.0,0.98,,2024-02-20 07:02:36.629665,29.714706119787696,-95.3531453304886,24.028331982222223,9.097064203104583,0.3785974078365158,1,0,-0.4232549202312422,1,0,0.15910451741382214,0.07955225870691107,N/A
U014_N0052,U014,2024-02-22 07:11:17.270552,Houston,29.77699534908592,-95.41995984559748,66.41410293071945,0.3498328273587474,7,0,none,3.0,4.73,,2024-02-21 07:04:18.624801,29.793320968795783,-95.32705924339298,24.11629048638889,9.147350520354728,0.37930172244016735,1,0,-0.38607764137087885,1,0,0.0629105051634341,0.03145525258171705,N/A
U014_N0053,U014,2024-02-23 07:23:33.348955,Houston,29.722615309628782,-95.40767160725476,69.31066208799481,0.3453130418012091,7,0,none,2.0,1.4,,2024-02-22 07:11:17.270552,29.77699534908592,-95.41995984559748,24.204466223055558,6.162054113704108,0.2545833507303105,1,0,-0.3837648477026021,1,0,0.05692628820945944,0.02846314410472972,N/A
U014_N0054,U014,2024-02-24 07:17:22.824168,Houston,29.71535765596074,-95.40595009902046,75.32378967072144,0.3179215828873996,7,0,none,3.0,8.64,,2024-02-23 07:23:33.348955,29.722615309628782,-95.40767160725476,23.897076448055554,0.8239595217415835,0.0344795114805195,1,0,-0.4144716694529155,1,0,0.13637837502610217,0.06818918751305109,N/A
U014_N0055,U014,2024-02-25 09:15:40.518126,Houston,29.76548257965033,-95.3858979827744,68.54158997907264,0.3894138850236484,9,0,none,2.0,5.18,,2024-02-24 07:17:22.824168,29.71535765596074,-95.40595009902046,25.971581655,5.900299670949753,0.22718291667130092,1,0,-0.39580499368207256,1,0,0.08807945448060484,0.04403972724030242,N/A
U014_N0056,U014,2024-02-26 08:58:38.542256,Houston,29.77393864214541,-95.40709635911108,62.09814875293091,0.3014960598111054,8,0,none,2.0,6.86,,2024-02-25 09:15:40.518126,29.76548257965033,-95.3858979827744,23.71611781388889,2.2517834597523017,0.09494738883585693,1,0,-0.3850948235486159,1,0,0.06036752212291219,0.030183761061456094,N/A
U014_N0057,U014,2024-02-27 09:44:37.828841,Houston,29.78139009333966,-95.37199814901554,62.7900609134196,0.3554885991015865,9,0,none,3.0,5.5,,2024-02-26 08:58:38.542256,29.77393864214541,-95.40709635911108,24.766468495833333,3.4872826876871317,0.14080661876657247,1,0,-0.37658708663929136,1,0,0.03835425559115491,0.019177127795577453,N/A
U014_N0058,U014,2024-02-28 07:30:33.613314,Houston,29.807262660443257,-95.35931734364117,61.23957055836765,0.3535239916323245,7,0,none,2.0,2.84,,2024-02-27 09:44:37.828841,29.78139009333966,-95.37199814901554,21.765495686944448,3.1263194674433454,0.1436364929340249,1,0,-0.38451956476960386,1,0,0.05887907402418846,0.02943953701209423,N/A
U014_N0059,U014,2024-02-29 08:37:22.601260,Houston,29.75823562085828,-95.349713355595,71.75159012970119,0.3343076140879613,8,0,none,4.0,1.43,,2024-02-28 07:30:33.613314,29.807262660443257,-95.35931734364117,25.113607762777775,5.529787826389515,0.22019089724677113,1,0,-0.38018982712887006,1,0,0.04767613372245061,0.023838066861225304,N/A
ANOM_0039,U014,2024-03-05 07:37:22.601260,Atlanta,33.75,-84.39,137.00326224406845,0.3292140637948582,9,1,typing_speed,,,,2024-02-29 08:37:22.601260,29.75823562085828,-95.349713355595,119.0,1126.4910012476191,9.466310934853942,-1,1,-0.6869017300358725,-1,1,0.8412750589259728,0.9206375294629864,T1078
ANOM_0061,U014,2024-03-09 07:37:22.601260,Atlanta,33.75,-84.39,76.53398692869844,0.918044199864597,7,1,click_through,,,,2024-03-05 07:37:22.601260,33.75,-84.39,96.0,0.0,0.0,-1,1,-0.6311037651859337,-1,1,0.6969011219715867,0.8484505609857933,T1078
U015_N0000,U015,2024-01-01 08:00:52.542907,New York,40.68340577750176,-74.0550218998477,80.43766385843453,0.4899144615831925,8,0,none,4.0,1.86,,,,,,,0.0,1,0,-0.5233493627193406,-1,1,0.41809297278357005,0.459046486391785,N/A
U015_N0001,U015,2024-01-02 09:21:45.865607,New York,40.69498033545116,-74.01751714668231,84.59524794222709,0.4976227817586954,9,0,none,5.0,9.44,,2024-01-01 08:00:52.542907,40.68340577750176,-74.0550218998477,25.348145194444445,3.4140729343378626,0.13468728808947036,1,0,-0.48229434109258534,1,0,0.3118655302604827,0.15593276513024135,N/A
U015_N0002,U015,2024-01-03 09:51:27.293512,New York,40.66759935063158,-73.99212117777398,76.41682325758528,0.4781540471479133,9,0,none,4.0,8.82,,2024-01-02 09:21:45.865607,40.69498033545116,-74.01751714668231,24.494841084722225,3.722333765621077,0.1519639891823078,1,0,-0.4248977012904259,1,0,0.1633551163327307,0.08167755816636535,N/A
U015_N0003,U015,2024-01-04 10:35:06.493783,New York,40.74496001749824,-74.01198650603617,76.32518158558972,0.3624218591981741,10,0,none,2.0,5.39,,2024-01-03 09:51:27.293512,40.66759935063158,-73.99212117777398,24.727555630833333,8.763579105918,0.35440539440099367,1,0,-0.4438767685823937,1,0,0.21246233147996219,0.10623116573998109,N/A
U015_N0004,U015,2024-01-05 10:09:31.063905,New York,40.70225393802239,-74.03016622564125,73.72490955942565,0.4270796862220379,10,0,none,3.0,4.33,,2024-01-04 10:35:06.493783,40.74496001749824,-74.01198650603617,23.573491700555557,4.989712386305408,0.2116662414583163,1,0,-0.42816161575749034,1,0,0.1718003021519583,0.08590015107597915,N/A
U015_N0005,U015,2024-01-06 10:44:44.831193,New York,40.668922216805726,-74.01690169371528,86.11880388706541,0.4798846776507216,10,0,none,4.0,3.19,,2024-01-05 10:09:31.063905,40.70225393802239,-74.03016622564125,24.58715758,3.8713987247337944,0.15745613180935225,1,0,-0.4759227470042928,1,0,0.2953794070537311,0.14768970352686556,N/A
U015_N0006,U015,2024-01-07 08:39:04.220502,New York,40.67831695274283,-74.00107142721372,72.50299207759592,0.5212304573443969,8,0,none,5.0,2.04,,2024-01-06 10:44:44.831193,40.668922216805726,-74.01690169371528,21.90538591916667,1.695167973829672,0.07738589861347488,1,0,-0.46369762766850525,1,0,0.26374763315316785,0.13187381657658392,N/A
U015_N0007,U015,2024-01-08 09:12:17.635524,New York,40.72860242239359,-74.03500982783632,77.86933902817456,0.4391476482541384,9,0,none,4.0,4.96,,2024-01-07 08:39:04.220502,40.67831695274283,-74.00107142721372,24.553726395,6.280875320609272,0.255801307694309,1,0,-0.4043630851327594,1,0,0.11022301041269345,0.05511150520634672,N/A
U015_N0008,U015,2024-01-09 10:19:42.606878,New York,40.75706680277939,-74.04242847541633,77.63872394662712,0.3976852384155303,10,0,none,4.0,3.88,,2024-01-08 09:12:17.635524,40.72860242239359,-74.03500982783632,25.123603153888887,3.2262118428642945,0.12841358077115259,1,0,-0.4239243095141419,1,0,0.16083652262919523,0.08041826131459762,N/A
U015_N0009,U015,2024-01-10 08:55:58.520194,New York,40.69048381692563,-73.99120899085447,74.87118609623249,0.4860095442933514,8,0,none,2.0,1.32,,2024-01-09 10:19:42.606878,40.75706680277939,-74.04242847541633,22.60442036555556,8.570008000501591,0.37912973931242683,1,0,-0.447254889063446,1,0,0.22120301861196434,0.11060150930598217,N/A
U015_N0010,U015,2024-01-11 09:33:17.321295,New York,40.72531367332919,-74.04515168169948,80.0858497707463,0.5078966533585816,9,0,none,5.0,3.44,,2024-01-10 08:55:58.520194,40.69048381692563,-73.99120899085447,24.621889194722222,5.972719319748208,0.24257762158350055,1,0,-0.45024494449677904,1,0,0.22893961036370836,0.11446980518185418,N/A
U015_N0011,U015,2024-01-12 09:17:55.650125,New York,40.72657844014689,-74.031377569276,70.07166811797302,0.4487894196902373,9,0,none,4.0,8.27,,2024-01-11 09:33:17.321295,40.72531367332919,-74.04515168169948,23.743980230555554,1.1692036792108627,0.049242109699293074,1,0,-0.43481933949206075,1,0,0.1890267689110886,0.0945133844555443,N/A
U015_N0012,U015,2024-01-13 08:02:11.305281,New York,40.66054437091917,-74.05648253684684,83.06267205842572,0.4602311688242469,8,0,none,2.0,1.77,,2024-01-12 09:17:55.650125,40.72657844014689,-74.031377569276,22.737681987777776,7.641624828793632,0.33607756643360776,1,0,-0.4506494130209798,1,0,0.22998614877008294,0.11499307438504147,N/A
U015_N0013,U015,2024-01-14 08:04:48.239466,New York,40.69396606204815,-73.98920521732988,68.85879063870736,0.4711798802005069,8,0,none,2.0,8.42,,2024-01-13 08:02:11.305281,40.66054437091917,-74.05648253684684,24.04359282916667,6.782271330662795,0.28208227359579113,1,0,-0.4066661161138533,1,0,0.11618196699045846,0.05809098349522923,N/A
U015_N0014,U015,2024-01-15 10:03:37.087213,New York,40.72769767523111,-74.01027591521193,76.47950490061979,0.4449268782100758,10,0,none,4.0,4.34,,2024-01-14 08:04:48.239466,40.69396606204815,-73.98920521732988,25.98023548527778,4.150000824051836,0.1597368440483735,1,0,-0.441253153805198,1,0,0.20567388327304037,0.10283694163652018,N/A
U015_N0015,U015,2024-01-16 09:43:57.765428,New York,40.68570960893951,-74.01205450218502,80.51365553402711,0.4467993562955548,9,0,none,3.0,9.06,,2024-01-15 10:03:37.087213,40.72769767523111,-74.01027591521193,23.67241061527778,4.671266375836109,0.1973295602105411,1,0,-0.42148037894309787,1,0,0.15451299668817342,0.07725649834408671,N/A
U015_N0016,U015,2024-01-17 10:32:06.177273,New York,40.72141688503189,-74.02658569776162,77.78170092979653,0.4574504310053777,10,0,none,3.0,7.14,,2024-01-16 09:43:57.765428,40.68570960893951,-74.01205450218502,24.802336623611108,4.155123959341956,0.1675295365270705,1,0,-0.4332197960009943,1,0,0.1848880446447808,0.0924440223223904,N/A
U015_N0017,U015,2024-01-18 09:32:45.249610,New York,40.71441831489768,-74.05919918593263,74.98498524113491,0.464399986323567,9,0,none,2.0,4.33,,2024-01-17 10:32:06.177273,40.72141688503189,-74.02658569776162,23.010853426944447,2.8566423310178712,0.12414325874906056,1,0,-0.41879638467856506,1,0,0.1475683201255834,0.0737841600627917,N/A
U015_N0018,U015,2024-01-19 10:36:27.222757,New York,40.7483762015458,-73.96666705808838,85.81125201228362,0.4731132959510694,10,0,none,4.0,5.91,,2024-01-18 09:32:45.249610,40.71441831489768,-74.05919918593263,25.0616592075,8.663055554129187,0.3456696734403229,1,0,-0.48828461126794365,1,0,0.3273650003748997,0.16368250018744984,N/A
U015_N0019,U015,2024-01-20 08:23:52.885633,New York,40.66725747980447,-73.97496822918424,80.17724580916351,0.41198696728371,8,0,none,5.0,5.31,,2024-01-19 10:36:27.222757,40.7483762015458,-73.96666705808838,21.79046191,9.047089164615798,0.4151857451201592,1,0,-0.4466252574274545,1,0,0.2195738839586917,0.10978694197934585,N/A
