event_id,user_id,timestamp,city,latitude,longitude,typing_speed_wpm,click_through_rate,login_hour,is_anomaly,anomaly_type,resources_accessed,data_volume_mb,implied_speed_kmh
U002_N0017,U002,2024-01-18 08:17:00.160668,New York,40.743858255870265,-74.03949224398507,57.397134411213706,0.2855468582765942,8,0,none,5.0,1.59,
U038_N0017,U038,2024-01-18 08:18:38.962842,Chicago,41.84555136440087,-87.6210939885834,69.83262004266983,0.24836628617043136,8,0,none,5.0,9.36,
U020_N0017,U020,2024-01-18 08:21:13.541425,Boston,42.38030316999741,-71.08773963634587,70.14359104721598,0.1394296507153151,8,0,none,4.0,6.52,
U029_N0017,U029,2024-01-18 08:26:29.110920,Chicago,41.87177361945116,-87.60397943754708,63.05648770437304,0.3633855221114149,8,0,none,5.0,6.82,
U023_N0017,U023,2024-01-18 08:27:24.144284,Atlanta,33.73367056688976,-84.42555243034055,56.58505986944449,0.2597273367701912,8,0,none,3.0,4.45,
U033_N0017,U033,2024-01-18 08:27:39.620385,Seattle,47.585396639831224,-122.356990920796,65.63975149150956,0.5061781214199386,8,0,none,3.0,6.42,
U025_N0017,U025,2024-01-18 08:28:22.140170,Boston,42.357632611391885,-71.10500172849224,68.31110204977597,0.3910824851201832,8,0,none,4.0,2.09,
U026_N0017,U026,2024-01-18 08:31:16.687977,Los Angeles,34.089720413093175,-118.24612377793483,62.10132452191179,0.3029973977359479,8,0,none,4.0,2.88,
U021_N0017,U021,2024-01-18 08:31:40.409914,New York,40.74381592014011,-74.00747977997692,55.32847750883866,0.2542609596991262,8,0,none,3.0,6.36,
U046_N0017,U046,2024-01-18 08:40:00.703885,Houston,29.75356577974065,-95.32803082661914,65.57870189672421,0.2913071121661328,8,0,none,4.0,5.41,
U041_N0017,U041,2024-01-18 08:42:35.705300,Boston,42.37309276464985,-71.10028861324864,75.43891432274046,0.35933964782581973,8,0,none,4.0,3.4,
U032_N0017,U032,2024-01-18 08:48:10.079191,Chicago,41.92451175288873,-87.65939297475794,52.394051639262194,0.291180607627911,8,0,none,4.0,5.08,
U043_N0017,U043,2024-01-18 08:48:10.515426,Houston,29.75135284989836,-95.33220763877667,66.3313799820879,0.3318996687465521,8,0,none,3.0,3.47,
U045_N0017,U045,2024-01-18 08:52:16.905198,New York,40.74396054509905,-74.03473257880425,62.51881083015649,0.306001795440256,8,0,none,4.0,3.7,
U044_N0017,U044,2024-01-18 09:10:49.664094,Chicago,41.84772352741403,-87.6149500015486,71.74379372753796,0.409567320658571,9,0,none,4.0,4.29,
U007_N0017,U007,2024-01-18 09:11:40.486552,Chicago,41.90915582025914,-87.63487058869707,72.81407583351213,0.32143697827378587,9,0,none,2.0,5.1,
U037_N0017,U037,2024-01-18 09:16:07.258885,Denver,39.75601882778426,-105.00291608351621,68.32158705134374,0.3093521453249661,9,0,none,5.0,7.27,
U017_N0017,U017,2024-01-18 09:24:10.724145,Atlanta,33.776842107111726,-84.35149846754527,75.20236193882164,0.2697864443895656,9,0,none,4.0,1.81,
U040_N0017,U040,2024-01-18 09:26:44.061829,Chicago,41.9264737559602,-87.67773784428728,61.45667532119053,0.39828442511599027,9,0,none,4.0,0.85,
U015_N0017,U015,2024-01-18 09:32:45.249610,New York,40.71441831489768,-74.05919918593263,74.98498524113491,0.464399986323567,9,0,none,2.0,4.33,
U009_N0017,U009,2024-01-18 09:33:02.381324,Atlanta,33.724739974705834,-84.35337075640179,63.5100598138058,0.35709888131426704,9,0,none,4.0,6.44,
U013_N0017,U013,2024-01-18 09:46:49.918850,Houston,29.786193437574312,-95.3694884444256,69.59529652096089,0.35128595424258663,9,0,none,4.0,3.7,
U050_N0017,U050,2024-01-18 09:53:03.025521,Chicago,41.91951309698155,-87.62431905578882,64.67771167787926,0.35332891678166817,9,0,none,4.0,8.85,
U003_N0017,U003,2024-01-18 10:11:18.981375,Boston,42.39215129474074,-71.07281664707612,67.86877785828312,0.3815994803899022,10,0,none,4.0,4.74,
U022_N0017,U022,2024-01-18 10:39:18.936544,Los Angeles,34.032475060896715,-118.206520150742,48.987960094903485,0.3975498979545422,10,0,none,3.0,6.01,
U001_N0017,U001,2024-01-18 10:47:21.303203,Chicago,41.89721355474059,-87.60383803846712,72.9288729593051,0.3067112867496512,10,0,none,5.0,4.97,
U048_N0017,U048,2024-01-18 10:50:15.944717,Chicago,41.894796430490544,-87.5989751555576,56.053190075987885,0.3790827171318394,10,0,none,4.0,9.58,
U024_N0017,U024,2024-01-18 10:52:37.044414,Seattle,47.61102626462206,-122.33662155977926,71.62887641678775,0.3522254259044398,10,0,none,2.0,1.01,
U030_N0017,U030,2024-01-18 10:58:15.840913,Chicago,41.84521164030089,-87.66581148406875,45.23649393361546,0.47655914619545914,10,0,none,3.0,5.14,
U028_N0018,U028,2024-01-19 06:15:33.978391,Seattle,47.62784686165046,-122.29811450392368,74.2747727070528,0.47437408884668436,6,0,none,5.0,7.87,
U045_N0018,U045,2024-01-19 06:26:12.525643,New York,40.74992221519747,-74.03393228731656,59.20694142180339,0.32372402498993413,6,0,none,5.0,1.63,
U016_N0018,U016,2024-01-19 06:47:02.321134,Houston,29.780752281897804,-95.41688250908881,76.34881484454294,0.3421683259998452,6,0,none,5.0,9.16,
U005_N0018,U005,2024-01-19 07:03:09.364322,Houston,29.769169716230635,-95.34973662269145,60.34089114898355,0.2811034466401953,7,0,none,5.0,2.72,
U012_N0018,U012,2024-01-19 07:07:22.950508,Chicago,41.907798497157096,-87.65795295190006,59.23766985041728,0.3753729718769604,7,0,none,2.0,9.37,
U043_N0018,U043,2024-01-19 07:11:44.312923,Houston,29.74753078420285,-95.41369739301685,60.743765260303846,0.4028185443389404,7,0,none,2.0,7.27,
U014_N0018,U014,2024-01-19 07:12:23.365018,Houston,29.757377329251444,-95.37532278411605,66.79888219918746,0.3925388377612309,7,0,none,2.0,3.28,
U031_N0018,U031,2024-01-19 07:13:56.745738,Atlanta,33.74390099911996,-84.36029371167977,69.79078899310056,0.34709147823596254,7,0,none,2.0,8.81,
U002_N0018,U002,2024-01-19 07:14:16.277040,New York,40.675436271527424,-74.01188598981453,58.18290594936112,0.29206477908411976,7,0,none,3.0,4.82,
U027_N0018,U027,2024-01-19 07:35:27.586706,Houston,29.786824777764632,-95.33970079821329,68.49704405318087,0.37985072003056136,7,0,none,4.0,2.47,
U008_N0018,U008,2024-01-19 07:37:00.871018,Chicago,41.86809912736684,-87.59915942611063,53.271915826223214,0.37418864796023343,7,0,none,2.0,3.12,
U049_N0018,U049,2024-01-19 07:39:38.382864,Houston,29.7856409192401,-95.34651931689922,61.22795275073698,0.28623820171847086,7,0,none,2.0,2.66,
U006_N0018,U006,2024-01-19 07:44:06.112015,Los Angeles,34.080696549088394,-118.24403351295973,69.9614284708185,0.25283119146736127,7,0,none,3.0,5.83,
U004_N0018,U004,2024-01-19 07:45:38.109848,Houston,29.771521943823103,-95.38937463792135,91.48581778747061,0.27537186696263294,7,0,none,4.0,7.38,
U041_N0018,U041,2024-01-19 07:53:21.573297,Boston,42.40940559567681,-71.02299774728108,72.1378503614636,0.4199190682275138,7,0,none,2.0,6.01,
U046_N0018,U046,2024-01-19 07:57:04.458194,Houston,29.779468241743533,-95.32120476317935,79.80228057606723,0.16690714648794586,7,0,none,2.0,6.62,
U019_N0018,U019,2024-01-19 07:58:19.247056,Denver,39.77278286070662,-105.02773955606408,48.58074361145383,0.33456057426859237,7,0,none,5.0,7.15,
U018_N0018,U018,2024-01-19 08:02:32.872492,Houston,29.789200312613023,-95.38756863361245,75.906312105089,0.2895911542359859,8,0,none,3.0,9.34,
U036_N0018,U036,2024-01-19 08:03:36.959465,New York,40.71761854125073,-74.00338089126026,67.74534714231689,0.35353573261516336,8,0,none,2.0,4.95,
U023_N0018,U023,2024-01-19 08:04:07.406598,Atlanta,33.78869870695233,-84.42016435317507,60.55475385416975,0.23334989941777257,8,0,none,4.0,4.91,
U037_N0018,U037,2024-01-19 08:06:22.139312,Denver,39.727410513495634,-104.96386606916114,73.58029144068965,0.38003189792561576,8,0,none,3.0,9.67,
U035_N0018,U035,2024-01-19 08:07:26.465638,Boston,42.38609633177608,-71.05685325040426,74.11844045833996,0.3478811632866057,8,0,none,2.0,7.18,
U048_N0018,U048,2024-01-19 08:09:14.222828,Chicago,41.913802941236035,-87.62559441981352,56.4249696105341,0.4306446679527635,8,0,none,2.0,1.65,
U021_N0018,U021,2024-01-19 08:10:43.755752,New York,40.70439449603267,-73.98449060327019,50.730263174891725,0.27909425266457755,8,0,none,2.0,4.49,
U025_N0018,U025,2024-01-19 08:18:33.401443,Boston,42.321269786043835,-71.10276894252273,85.45644141282219,0.3577548932643857,8,0,none,3.0,8.45,
U032_N0018,U032,2024-01-19 08:19:27.384146,Chicago,41.88998679731551,-87.62735014726717,54.03746993899988,0.33718551213030973,8,0,none,3.0,5.76,
U029_N0018,U029,2024-01-19 08:22:06.519646,Chicago,41.898330365260406,-87.59082082885168,69.24050922936873,0.3620953473103865,8,0,none,4.0,4.29,
U024_N0018,U024,2024-01-19 08:24:14.051625,Seattle,47.57756247813288,-122.3141377491037,78.56716778890936,0.3412594516997916,8,0,none,2.0,6.36,
U026_N0018,U026,2024-01-19 08:25:15.900096,Los Angeles,34.014568252732936,-118.21735284565041,62.22469532187952,0.34803516580823773,8,0,none,5.0,2.75,
U013_N0018,U013,2024-01-19 08:33:19.361360,Houston,29.74872460482035,-95.34155943343916,70.66940635610972,0.2861392811054108,8,0,none,4.0,9.44,
U038_N0018,U038,2024-01-19 08:34:05.660161,Chicago,41.88298458033395,-87.66451023145103,59.654350578983454,0.2344715777411683,8,0,none,5.0,4.16,
U040_N0018,U040,2024-01-19 08:34:17.277726,Chicago,41.9253386072531,-87.65521372034446,62.82155143021863,0.35129495455392357,8,0,none,5.0,6.99,
U033_N0018,U033,2024-01-19 08:36:00.146140,Seattle,47.59620558501725,-122.28646177392672,55.51627446914102,0.39393571751219186,8,0,none,5.0,6.07,
U039_N0018,U039,2024-01-19 08:39:37.861246,Atlanta,33.7661519281811,-84.40078893308646,67.48403828196034,0.3599757542949991,8,0,none,4.0,9.74,
U044_N0018,U044,2024-01-19 08:42:20.353456,Chicago,41.84185409369757,-87.63451135509271,66.51298555984626,0.3523464768639534,8,0,none,2.0,5.35,
U010_N0018,U010,2024-01-19 08:42:35.331019,New York,40.701236648727466,-74.05277230524268,76.47729902656579,0.2972613689875543,8,0,none,2.0,6.29,
U034_N0018,U034,2024-01-19 08:47:22.225438,Seattle,47.60061720129115,-122.31938226942182,82.8849711117001,0.37807824149117714,8,0,none,5.0,6.9,
U001_N0018,U001,2024-01-19 08:58:38.275220,Chicago,41.84507175439654,-87.62918012232592,70.05839685490157,0.37467369713146764,8,0,none,5.0,6.94,
U020_N0018,U020,2024-01-19 09:10:34.653142,Boston,42.31242402590224,-71.04749805458319,61.84437812785342,0.2403416424099941,9,0,none,5.0,6.32,
U030_N0018,U030,2024-01-19 09:19:51.125902,Chicago,41.883197265861696,-87.65859153454973,50.45740184185804,0.40134484716065244,9,0,none,4.0,8.93,
U042_N0018,U042,2024-01-19 09:20:02.679216,Seattle,47.620342985849476,-122.37434890590755,56.945089785245585,0.44105540118492154,9,0,none,5.0,6.73,
U009_N0018,U009,2024-01-19 09:21:21.046289,Atlanta,33.778774218830236,-84.41166359311089,66.46262422223651,0.4104513696756985,9,0,none,3.0,1.26,
U047_N0018,U047,2024-01-19 09:36:10.683485,Boston,42.31777650698578,-71.02629172485433,69.1102003037585,0.3325989083398782,9,0,none,3.0,7.22,
U011_N0018,U011,2024-01-19 09:37:17.171676,New York,40.69944793908389,-73.97329398176211,64.90054671032091,0.24934704751539166,9,0,none,5.0,3.57,
U007_N0018,U007,2024-01-19 09:58:53.735689,Chicago,41.92017740285463,-87.65965272575023,70.15305394032399,0.36727865204666504,9,0,none,5.0,8.56,
U003_N0018,U003,2024-01-19 10:16:33.574979,Boston,42.38948095487499,-71.04063177742185,59.71316693854316,0.3972249882332612,10,0,none,4.0,8.75,
U017_N0018,U017,2024-01-19 10:20:05.745764,Atlanta,33.730968195831295,-84.42549672662501,79.29463863066496,0.355672408968445,10,0,none,2.0,7.53,
U022_N0018,U022,2024-01-19 10:23:48.928128,Los Angeles,34.094363367064844,-118.22065330940359,61.86723198837653,0.35504185820319845,10,0,none,4.0,3.16,
U050_N0018,U050,2024-01-19 10:27:08.685147,Chicago,41.92178628507543,-87.67900002045441,56.94115819269611,0.36589046550315546,10,0,none,4.0,9.16,
U015_N0018,U015,2024-01-19 10:36:27.222757,New York,40.7483762015458,-73.96666705808838,85.81125201228362,0.4731132959510694,10,0,none,4.0,5.91,
U010_N0019,U010,2024-01-20 06:07:09.265460,New York,40.69868072420519,-74.05194191877135,71.64980704191004,0.22117302312802742,6,0,none,2.0,2.7,
U049_N0019,U049,2024-01-20 06:40:33.306839,Houston,29.797887218835662,-95.39170622670055,54.353905481154634,0.3082758846778422,6,0,none,5.0,6.89,
U045_N0019,U045,2024-01-20 06:45:33.277432,New York,40.72014667616917,-74.05511670663704,59.193491769485064,0.2544929879652264,6,0,none,3.0,7.92,
U006_N0019,U006,2024-01-20 06:46:00.180662,Los Angeles,34.04813333765356,-118.2002325327322,64.64485192535393,0.35741853676386065,6,0,none,4.0,8.03,
U016_N0019,U016,2024-01-20 06:55:02.854983,Houston,29.787380074856905,-95.38416374643423,69.78935333939965,0.30391835626883634,6,0,none,3.0,5.74,
U039_N0019,U039,2024-01-20 07:04:12.030440,Atlanta,33.72417137320913,-84.40723449700783,58.34385043305989,0.3044763592995897,7,0,none,3.0,3.73,
U044_N0019,U044,2024-01-20 07:07:45.622354,Chicago,41.90175467682884,-87.62003635181367,66.3990206784657,0.41007187451775223,7,0,none,4.0,1.07,
U043_N0019,U043,2024-01-20 07:09:19.692802,Houston,29.801824050228557,-95.32852629400915,58.41271538053498,0.3165053514515475,7,0,none,2.0,8.22,
U046_N0019,U046,2024-01-20 07:11:38.786985,Houston,29.80779000472862,-95.32066928056922,60.551818101506164,0.3155710093985933,7,0,none,2.0,7.73,
U018_N0019,U018,2024-01-20 07:12:26.325719,Houston,29.753280156122635,-95.37069232902125,73.64910811780467,0.2760073501485864,7,0,none,5.0,5.63,
U028_N0019,U028,2024-01-20 07:18:38.565115,Seattle,47.572652691404905,-122.37511583766792,74.37139208621652,0.5062785006049351,7,0,none,4.0,8.71,
U012_N0019,U012,2024-01-20 07:25:14.856289,Chicago,41.84252300256288,-87.64179461174889,69.89196734322229,0.33106429984888036,7,0,none,4.0,1.54,
U023_N0019,U023,2024-01-20 07:29:02.436819,Atlanta,33.70981188739005,-84.39530842121431,51.35403800566223,0.2890349771741958,7,0,none,2.0,7.84,
U025_N0019,U025,2024-01-20 07:29:56.180068,Boston,42.327244913357305,-71.10792586571938,75.56818056704432,0.3026481778036026,7,0,none,2.0,8.21,
U008_N0019,U008,2024-01-20 07:34:37.021322,Chicago,41.89791991512012,-87.67234317415664,62.778626630472196,0.3333944167393514,7,0,none,4.0,5.02,
U029_N0019,U029,2024-01-20 07:39:39.531609,Chicago,41.90298740126427,-87.60507246631758,64.84458043140597,0.34808202316375825,7,0,none,3.0,6.63,
U038_N0019,U038,2024-01-20 07:44:11.472238,Chicago,41.87723586201988,-87.64465854354997,62.91383245855921,0.3293802998329667,7,0,none,3.0,5.71,
U034_N0019,U034,2024-01-20 07:56:57.844271,Seattle,47.6081431202812,-122.34813452459326,85.9064290607856,0.39123349276163755,7,0,none,4.0,3.55,
U013_N0019,U013,2024-01-20 07:59:06.329730,Houston,29.787465261979303,-95.36378552461724,64.73015172974324,0.34515559000657153,7,0,none,4.0,8.8,
U002_N0019,U002,2024-01-20 08:01:25.317608,New York,40.714892197988895,-74.03982695376698,51.28131979829328,0.32857448074947304,8,0,none,4.0,6.97,
U027_N0019,U027,2024-01-20 08:01:30.737689,Houston,29.73156863139099,-95.39443579706912,65.87282050080378,0.2927451634865502,8,0,none,4.0,2.61,
U042_N0019,U042,2024-01-20 08:03:54.187679,Seattle,47.65806541915625,-122.28237589670634,62.15541580320267,0.42490722653925933,8,0,none,2.0,4.16,
U047_N0019,U047,2024-01-20 08:08:33.437059,Boston,42.406237175430334,-71.06676992300159,60.81219651799427,0.40155906160158217,8,0,none,3.0,5.28,
U005_N0019,U005,2024-01-20 08:11:56.461539,Houston,29.77522242595455,-95.32494689474139,73.30155815133091,0.30253184727011334,8,0,none,2.0,3.06,
U031_N0019,U031,2024-01-20 08:13:53.860491,Atlanta,33.732576811964336,-84.43649123887838,73.14349345534076,0.43113767908614115,8,0,none,3.0,3.58,
U036_N0019,U036,2024-01-20 08:15:58.011587,New York,40.759466229887224,-73.9940940149504,73.74866030010175,0.36399118880121833,8,0,none,2.0,7.85,
U026_N0019,U026,2024-01-20 08:18:12.867738,Los Angeles,34.073414959730414,-118.19620890465757,63.14301970064736,0.3614401798038707,8,0,none,3.0,7.17,
U048_N0019,U048,2024-01-20 08:20:19.402417,Chicago,41.856504352871134,-87.64155669025708,54.04045115127213,0.39117026125455395,8,0,none,2.0,8.76,
U022_N0019,U022,2024-01-20 08:20:34.114874,Los Angeles,34.003078656886075,-118.21761972233695,61.551661513462555,0.38617075130896417,8,0,none,5.0,2.76,
U033_N0019,U033,2024-01-20 08:21:22.643004,Seattle,47.657815312208406,-122.35368497403977,68.45267582325705,0.4074093565323116,8,0,none,2.0,9.03,
U015_N0019,U015,2024-01-20 08:23:52.885633,New York,40.66725747980447,-73.97496822918424,80.17724580916351,0.41198696728371,8,0,none,5.0,5.31,
U021_N0019,U021,2024-01-20 08:26:52.433193,New York,40.75451175073425,-74.0385541770676,56.927786233357544,0.31987372553416926,8,0,none,4.0,3.53,
U003_N0019,U003,2024-01-20 08:39:18.978884,Boston,42.40436159201676,-71.06802726830739,64.57089781703928,0.41875633879411694,8,0,none,2.0,4.7,
U040_N0019,U040,2024-01-20 08:42:32.359446,Chicago,41.8432952270766,-87.66602898093508,54.726508712904135,0.35596592324540893,8,0,none,3.0,3.3,
U041_N0019,U041,2024-01-20 08:47:29.580655,Boston,42.35695807033518,-71.01884268598623,69.20699058738295,0.31068084381166466,8,0,none,5.0,4.38,
U007_N0019,U007,2024-01-20 08:52:35.599199,Chicago,41.83741054225749,-87.64245310715334,69.67154009420405,0.38718854730351865,8,0,none,5.0,9.45,
U032_N0019,U032,2024-01-20 09:01:24.495898,Chicago,41.8645157464136,-87.67824100837875,49.665802275511,0.2506233617772032,9,0,none,2.0,5.01,
U004_N0019,U004,2024-01-20 09:08:39.627724,Houston,29.754978464882132,-95.40053774881792,78.89385232754181,0.18331157005561582,9,0,none,3.0,2.18,
U024_N0019,U024,2024-01-20 09:09:37.393068,Seattle,47.659159777553,-122.28167840133463,74.44617391000534,0.41386636107235886,9,0,none,3.0,0.55,
U037_N0019,U037,2024-01-20 09:11:33.738318,Denver,39.728959524843866,-105.02848925544123,72.6988620449946,0.3813849170056125,9,0,none,2.0,7.09,
U001_N0019,U001,2024-01-20 09:12:56.681034,Chicago,41.881209305829934,-87.6573504224802,63.66219465545934,0.362030482166848,9,0,none,2.0,4.28,
U020_N0019,U020,2024-01-20 09:24:32.437065,Boston,42.40903742093546,-71.04169816815059,65.36096108344941,0.286057806677533,9,0,none,3.0,2.71,
U009_N0019,U009,2024-01-20 09:36:57.985121,Atlanta,33.71633667583984,-84.421554094894,62.610818898507226,0.35396160701662993,9,0,none,3.0,4.16,
U035_N0019,U035,2024-01-20 09:41:45.169533,Boston,42.40242715234919,-71.09847074279442,60.71345730881175,0.3267537795312596,9,0,none,2.0,3.91,
U019_N0019,U019,2024-01-20 09:46:20.916083,Denver,39.70043714580829,-104.93173117604087,58.477088563557714,0.391558677360693,9,0,none,3.0,2.07,
U050_N0019,U050,2024-01-20 09:50:11.726983,Chicago,41.85054587096304,-87.6350405495633,71.49335532472158,0.3440770721032843,9,0,none,4.0,8.87,
U011_N0019,U011,2024-01-20 09:51:14.834462,New York,40.677302386975114,-74.03332279363761,64.5627716592248,0.20173952000886305,9,0,none,4.0,0.97,
U014_N0019,U014,2024-01-20 09:56:04.491605,Houston,29.76089417810093,-95.38809560701273,67.17657335042901,0.4089895468626,9,0,none,4.0,8.5,
U030_N0019,U030,2024-01-20 10:10:04.762506,Chicago,41.83824044345841,-87.59568900434236,48.746564447143115,0.39125365645524757,10,0,none,2.0,1.9,
U017_N0019,U017,2024-01-20 10:44:55.133101,Atlanta,33.752964452703516,-84.40522299023955,86.86603249400054,0.34131136696034636,10,0,none,3.0,5.22,
U049_N0020,U049,2024-01-21 06:20:23.943597,Houston,29.74534671930971,-95.40493671737129,71.92201257908957,0.3158153373656809,6,0,none,5.0,6.42,
U012_N0020,U012,2024-01-21 06:22:15.555549,Chicago,41.927284415866005,-87.67951315923445,66.9070754969072,0.3532764800660542,6,0,none,2.0,3.64,
U005_N0020,U005,2024-01-21 06:27:12.343851,Houston,29.71397659649886,-95.35959283229288,64.82867227270276,0.27027419326084784,6,0,none,3.0,9.73,
U036_N0020,U036,2024-01-21 06:30:26.613107,New York,40.68623481500668,-74.0396694028997,76.11640774231721,0.2973521063715516,6,0,none,5.0,1.6,
U027_N0020,U027,2024-01-21 06:45:32.909308,Houston,29.77934258420163,-95.39491958674992,62.067941611939844,0.35135895897873637,6,0,none,3.0,1.69,
U006_N0020,U006,2024-01-21 06:47:07.360043,Los Angeles,34.01969257044534,-118.19485701896382,71.781065892727,0.34322412575980343,6,0,none,4.0,4.86,
U010_N0020,U010,2024-01-21 06:50:26.470673,New York,40.69428389648055,-74.04885123121613,79.32074345910127,0.32776942175818796,6,0,none,3.0,7.54,
U031_N0020,U031,2024-01-21 06:52:33.285814,Atlanta,33.72233714378274,-84.43667144507366,66.82944505224833,0.26730130908578004,6,0,none,4.0,3.21,
U046_N0020,U046,2024-01-21 07:01:26.750018,Houston,29.781847421477593,-95.38280705444672,77.93722844938017,0.28489492801379446,7,0,none,2.0,8.45,
U034_N0020,U034,2024-01-21 07:09:00.685687,Seattle,47.60174928523516,-122.30039632400982,82.19561396137574,0.3781190055366169,7,0,none,2.0,4.22,
U008_N0020,U008,2024-01-21 07:25:34.820458,Chicago,41.86321097833081,-87.58718981644901,52.03314451869993,0.3730471957486105,7,0,none,5.0,1.61,
U026_N0020,U026,2024-01-21 07:27:28.176848,Los Angeles,34.01697769397581,-118.23192389080477,70.42789413354892,0.43122755149928915,7,0,none,5.0,9.92,
U035_N0020,U035,2024-01-21 07:42:36.487953,Boston,42.350122999961165,-71.06701542562936,66.0445450200435,0.3327173377413736,7,0,none,4.0,3.98,
U045_N0020,U045,2024-01-21 07:47:06.531924,New York,40.74514710138869,-74.00926364567755,51.59638728172993,0.23453401439675556,7,0,none,2.0,9.47,
U029_N0020,U029,2024-01-21 07:48:20.143186,Chicago,41.858456083976165,-87.62245247221136,58.74197280042212,0.41877190533420816,7,0,none,3.0,2.71,
U038_N0020,U038,2024-01-21 07:51:09.592259,Chicago,41.830967253884694,-87.65797530595685,72.16476199359984,0.31276092395546445,7,0,none,3.0,2.59,
U023_N0020,U023,2024-01-21 07:55:52.588997,Atlanta,33.746426642028595,-84.3472825162264,56.38453521453003,0.26673100015237167,7,0,none,3.0,5.79,
U040_N0020,U040,2024-01-21 07:56:10.252644,Chicago,41.866195407164824,-87.6485729901779,58.86934348781767,0.3479093107290692,7,0,none,3.0,5.54,
U047_N0020,U047,2024-01-21 08:04:18.536513,Boston,42.39691642488308,-71.016703092551,58.131159361487846,0.32462807335988153,8,0,none,5.0,5.68,
U004_N0020,U004,2024-01-21 08:12:32.771903,Houston,29.72338037362795,-95.37814193783761,84.23533874769076,0.2708693995129983,8,0,none,4.0,1.8,
U033_N0020,U033,2024-01-21 08:13:39.374847,Seattle,47.60882099782765,-122.33493765854298,64.04360607603282,0.4226458233460172,8,0,none,3.0,6.39,
U002_N0020,U002,2024-01-21 08:15:53.647520,New York,40.73942894499665,-74.04933007498866,61.40206747975745,0.3361988610769649,8,0,none,3.0,1.68,
U016_N0020,U016,2024-01-21 08:19:23.241586,Houston,29.726975849820715,-95.32343468252337,70.98324695858749,0.3473813933142714,8,0,none,2.0,8.29,
U042_N0020,U042,2024-01-21 08:23:14.503101,Seattle,47.59904149853656,-122.34629673734482,60.71087477560624,0.44258542367872133,8,0,none,2.0,1.33,
U022_N0020,U022,2024-01-21 08:24:53.744282,Los Angeles,34.07444147140355,-118.20656221363436,53.08478491681667,0.33023729798249823,8,0,none,5.0,1.72,
U028_N0020,U028,2024-01-21 08:26:59.602566,Seattle,47.62630538637361,-122.30595353490553,60.005073951534136,0.47176688717989496,8,0,none,4.0,9.64,
U041_N0020,U041,2024-01-21 08:28:40.960428,Boston,42.37263661538515,-71.0138248508162,69.50728377890458,0.42366989467833427,8,0,none,2.0,2.04,
U001_N0020,U001,2024-01-21 08:37:28.093258,Chicago,41.84134735212406,-87.58753063817214,69.30195901464599,0.32881698391071296,8,0,none,5.0,2.16,
U020_N0020,U020,2024-01-21 08:38:46.608819,Boston,42.39273841936073,-71.04213505628172,80.7653027277603,0.20080189101523646,8,0,none,2.0,4.96,
U032_N0020,U032,2024-01-21 08:54:34.853305,Chicago,41.90957277149699,-87.63696073819838,57.95339210912116,0.33519967778618037,8,0,none,4.0,5.53,
U043_N0020,U043,2024-01-21 08:56:01.633947,Houston,29.760067707480548,-95.38021419817628,64.4407690100795,0.2439887563852114,8,0,none,4.0,3.4,
U039_N0020,U039,2024-01-21 08:59:55.569846,Atlanta,33.72188346775877,-84.42925285960314,59.0636162604291,0.3398533864241296,8,0,none,3.0,5.87,
U018_N0020,U018,2024-01-21 09:00:33.761483,Houston,29.774389394177323,-95.3649386702015,66.90325098935722,0.2937080983604699,9,0,none,3.0,6.75,
U025_N0020,U025,2024-01-21 09:07:51.349187,Boston,42.34913365626871,-71.0540384994235,81.69890865170487,0.3258648910535227,9,0,none,3.0,4.95,
U037_N0020,U037,2024-01-21 09:08:46.543435,Denver,39.72908005534601,-104.97472481667648,74.14109379999134,0.34016327650093325,9,0,none,4.0,7.72,
U011_N0020,U011,2024-01-21 09:12:47.790432,New York,40.70910197626689,-74.02792664176884,59.983714600609964,0.19502894879270546,9,0,none,5.0,5.38,
U024_N0020,U024,2024-01-21 09:16:10.426029,Seattle,47.57689721500379,-122.33332846775961,88.36932010360592,0.32065794137877995,9,0,none,2.0,5.11,
U017_N0020,U017,2024-01-21 09:21:00.304733,Atlanta,33.76874648040497,-84.41501325347421,78.92590057671877,0.36491612241933485,9,0,none,4.0,3.63,
U013_N0020,U013,2024-01-21 09:30:55.057934,Houston,29.729820626523555,-95.40559967760802,74.71329420152573,0.27132912435388035,9,0,none,5.0,8.49,
U014_N0020,U014,2024-01-21 09:42:13.014020,Houston,29.729892977979507,-95.35983133913795,62.22070265679348,0.36260942916666816,9,0,none,3.0,3.28,
U009_N0020,U009,2024-01-21 09:49:41.012049,Atlanta,33.750569674378134,-84.43379585830435,67.87421198707234,0.40922795009628793,9,0,none,2.0,9.95,
U044_N0020,U044,2024-01-21 09:51:12.154239,Chicago,41.83793024747534,-87.65908373165676,50.371570443846075,0.3813306859258341,9,0,none,2.0,2.62,
U019_N0020,U019,2024-01-21 09:55:45.863174,Denver,39.737092082641766,-104.93821525771797,60.23798436511632,0.4043960089430345,9,0,none,4.0,6.16,
U007_N0020,U007,2024-01-21 09:57:59.387145,Chicago,41.90292347429137,-87.619159106412,68.28856540845321,0.297937428431768,9,0,none,5.0,7.37,
U048_N0020,U048,2024-01-21 09:58:50.999750,Chicago,41.92688231384572,-87.58276807441958,52.053820003628275,0.337164923883964,9,0,none,3.0,6.99,
U003_N0020,U003,2024-01-21 10:26:30.145552,Boston,42.3845837012031,-71.08996408564514,64.8504816729887,0.368461592335911,10,0,none,3.0,8.71,
